# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Wed Sep 21 19:02:55 CEST 2022
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.1
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: Gaia's DR2 G, G_BP and G_RP (Vegamags, Gaia passbands from Maiz-Apellaniz and Weiler 2018)
# Attention: photometry includes extinction of Av=0.001, with coefficients derived star-by-star, for Cardelli et al 89 + O'Donnell 94 Rv=3.1 extinction curve.
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPbrmag  G_BPftmag  G_RPmag
0.02 0.14251 6.60000 1.6570702791 2.5504271984    1.656  0.376  3.7070  4.062    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.36e-15      0.00 6.960e-01 2.840e-01 3.549e-03 9.690e-04 8.801e-03 -1.000 2.000e-02 3.831 3.788 4.254 4.294 3.177
0.02 0.14251 6.60000 1.6749999523 2.5515873432    1.674  0.388  3.7086  4.060    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.98e-15      0.00 6.960e-01 2.840e-01 3.549e-03 9.690e-04 8.801e-03 -1.000 2.000e-02 3.800 3.754 4.215 4.255 3.145
0.02 0.14251 6.60000 1.6787956953 2.5518293381    1.678  0.391  3.7090  4.060    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.64e-17      0.00 6.960e-01 2.840e-01 3.549e-03 9.690e-04 8.801e-03 -1.000 2.000e-02 3.793 3.746 4.206 4.246 3.139
0.02 0.14251 6.60000 1.7000000477 2.5531582832    1.699  0.409  3.7110  4.055    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.690e-04 8.801e-03 -1.000 2.000e-02 3.748 3.695 4.150 4.190 3.093
0.02 0.14251 6.60000 1.7093147039 2.5537300110    1.708  0.418  3.7120  4.053    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.690e-04 8.801e-03 -1.000 2.000e-02 3.726 3.672 4.125 4.164 3.071
0.02 0.14251 6.60000 1.7250001431 2.5546767712    1.724  0.432  3.7136  4.049    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.690e-04 8.801e-03 -1.000 2.000e-02 3.689 3.631 4.080 4.119 3.034
0.02 0.14251 6.60000 1.7500000000 2.5561456680    1.749  0.454  3.7161  4.043    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.690e-04 8.801e-03 -1.000 2.000e-02 3.636 3.573 4.016 4.055 2.981
0.02 0.14251 6.60000 1.7606816292 2.5567586422    1.760  0.464  3.7172  4.040    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.690e-04 8.801e-03 -1.000 2.000e-02 3.611 3.545 3.986 4.024 2.956
0.02 0.14251 6.60000 1.7750000954 2.5575671196    1.774  0.477  3.7187  4.036    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.690e-04 8.801e-03 -1.000 2.000e-02 3.577 3.508 3.945 3.984 2.922
0.02 0.14251 6.60000 1.7999999523 2.5589430332    1.799  0.496  3.7209  4.032    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.690e-04 8.801e-03 -1.000 2.000e-02 3.529 3.456 3.887 3.925 2.874
0.02 0.14251 6.60000 1.8047300577 2.5591983795    1.804  0.500  3.7214  4.031    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.690e-04 8.801e-03 -1.000 2.000e-02 3.519 3.445 3.876 3.913 2.865
0.02 0.14251 6.60000 1.8250000477 2.5602757931    1.824  0.521  3.7236  4.024    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.690e-04 8.801e-03 -1.000 2.000e-02 3.467 3.388 3.814 3.851 2.813
0.02 0.14251 6.60000 1.8500000238 2.5615673065    1.849  0.548  3.7263  4.014    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.690e-04 8.801e-03 -1.000 2.000e-02 3.400 3.316 3.735 3.772 2.747
0.02 0.14251 6.60000 1.8750000000 2.5628192425    1.874  0.574  3.7290  4.005    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.690e-04 8.801e-03 -1.000 2.000e-02 3.335 3.247 3.659 3.695 2.683
0.02 0.14251 6.60000 1.8999999762 2.5640332699    1.899  0.598  3.7316  3.997    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.690e-04 8.801e-03 -1.000 2.000e-02 3.275 3.181 3.588 3.624 2.624
0.02 0.14251 6.60000 1.9249999523 2.5652110577    1.924  0.627  3.7345  3.985    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.690e-04 8.801e-03 -1.000 2.000e-02 3.201 3.104 3.504 3.539 2.552
0.02 0.14251 6.60000 1.9477653503 2.5662536621    1.947  0.652  3.7370  3.975    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.690e-04 8.801e-03 -1.000 2.000e-02 3.140 3.038 3.433 3.467 2.492
0.02 0.14251 6.60000 1.9570734501 2.5666718483    1.957  0.663  3.7381  3.971    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.690e-04 8.801e-03 -1.000 2.000e-02 3.112 3.009 3.401 3.435 2.465
0.02 0.14251 6.60000 1.9932960272 2.5682566166    1.993  0.711  3.7426  3.949    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.690e-04 8.801e-03 -1.000 2.000e-02 2.992 2.882 3.264 3.297 2.348
0.02 0.14251 6.60000 2.0388267040 2.5701568127    2.038  0.777  3.7486  3.916    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.690e-04 8.801e-03 -1.000 2.000e-02 2.826 2.709 3.078 3.110 2.188
0.02 0.14251 6.60000 2.0408711433 2.5702400208    2.040  0.781  3.7489  3.915    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.690e-04 8.801e-03 -1.000 2.000e-02 2.818 2.701 3.069 3.101 2.181
0.02 0.14251 6.60000 2.0832712650 2.5719201565    2.082  0.856  3.7554  3.874    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.690e-04 8.801e-03 -1.000 2.000e-02 2.629 2.505 2.858 2.889 2.000
0.02 0.14251 6.60000 2.0843575001 2.5719621181    2.083  0.858  3.7556  3.873    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.690e-04 8.801e-03 -1.000 2.000e-02 2.624 2.499 2.852 2.883 1.995
0.02 0.14251 6.60000 2.1048254967 2.5727443695    2.104  0.899  3.7590  3.850    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.690e-04 8.801e-03 -1.000 2.000e-02 2.523 2.395 2.739 2.769 1.898
0.02 0.14251 6.60000 2.1298882961 2.5736789703    2.129  0.952  3.7636  3.821    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.690e-04 8.801e-03 -1.000 2.000e-02 2.390 2.258 2.592 2.621 1.773
0.02 0.14251 6.60000 2.1528120041 2.5745117664    2.151  1.002  3.7681  3.793    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.690e-04 8.801e-03 -1.000 2.000e-02 2.265 2.130 2.454 2.482 1.655
0.02 0.14251 6.60000 2.1754190922 2.5753133297    2.174  1.051  3.7727  3.767    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.690e-04 8.801e-03 -1.000 2.000e-02 2.142 2.003 2.317 2.344 1.539
0.02 0.14251 6.60000 2.1986782551 2.5761182308    2.197  1.101  3.7777  3.741    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.690e-04 8.801e-03 -1.000 2.000e-02 2.016 1.874 2.177 2.203 1.423
0.02 0.14251 6.60000 2.2209496498 2.5768709183    2.219  1.149  3.7829  3.719    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.690e-04 8.801e-03 -1.000 2.000e-02 1.897 1.752 2.043 2.068 1.314
0.02 0.14251 6.60000 2.2345440388 2.5773217678    2.233  1.178  3.7862  3.705    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.690e-04 8.801e-03 -1.000 2.000e-02 1.824 1.678 1.962 1.986 1.247
0.02 0.14251 6.60000 2.2615792751 2.5782001019    2.260  1.237  3.7936  3.682    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.690e-04 8.801e-03 -1.000 2.000e-02 1.678 1.529 1.797 1.820 1.117
0.02 0.14251 6.60000 2.2664804459 2.5783567429    2.265  1.247  3.7951  3.678    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.690e-04 8.801e-03 -1.000 2.000e-02 1.651 1.502 1.767 1.789 1.094
0.02 0.14251 6.60000 2.2837815285 2.5789034367    2.282  1.286  3.8007  3.665    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.690e-04 8.801e-03 -1.000 2.000e-02 1.555 1.404 1.657 1.678 1.011
0.02 0.14251 6.60000 2.3033146858 2.5795094967    2.302  1.330  3.8084  3.655    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.690e-04 8.801e-03 -1.000 2.000e-02 1.444 1.293 1.530 1.549 0.919
0.02 0.14251 6.60000 2.3225016594 2.5800931454    2.321  1.374  3.8176  3.652    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.690e-04 8.801e-03 -1.000 2.000e-02 1.335 1.183 1.402 1.420 0.832
0.02 0.14251 6.60000 2.3409342766 2.5806436539    2.339  1.417  3.8288  3.657    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.690e-04 8.801e-03 -1.000 2.000e-02 1.228 1.076 1.274 1.291 0.751
0.02 0.14251 6.60000 2.3557934761 2.5810804367    2.354  1.452  3.8400  3.670    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 1.141 0.990 1.169 1.185 0.693
0.02 0.14251 6.60000 2.3575420380 2.5811312199    2.356  1.456  3.8414  3.672    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 1.130 0.981 1.157 1.172 0.687
0.02 0.14251 6.60000 2.3663649559 2.5813870430    2.365  1.476  3.8486  3.682    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 1.079 0.931 1.095 1.109 0.655
0.02 0.14251 6.60000 2.3778390884 2.5817165375    2.376  1.503  3.8585  3.697    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 1.012 0.867 1.015 1.028 0.616
0.02 0.14251 6.60000 2.3889546394 2.5820322037    2.387  1.529  3.8684  3.712    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 0.947 0.808 0.939 0.951 0.581
0.02 0.14251 6.60000 2.3997578621 2.5823357105    2.398  1.555  3.8783  3.728    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 0.883 0.751 0.867 0.878 0.550
0.02 0.14251 6.60000 2.4102802277 2.5826284885    2.409  1.579  3.8881  3.745    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 0.822 0.698 0.798 0.808 0.522
0.02 0.14251 6.60000 2.4205517769 2.5829112530    2.419  1.603  3.8979  3.762    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 0.762 0.649 0.734 0.744 0.499
0.02 0.14251 6.60000 2.4306020737 2.5831854343    2.429  1.626  3.9077  3.780    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 0.704 0.605 0.676 0.684 0.480
0.02 0.14251 6.60000 2.4404633045 2.5834517479    2.439  1.649  3.9174  3.798    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 0.648 0.566 0.623 0.630 0.463
0.02 0.14251 6.60000 2.4533786774 2.5837969780    2.452  1.678  3.9303  3.823    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 0.576 0.521 0.562 0.567 0.447
0.02 0.14251 6.60000 2.4661388397 2.5841341019    2.464  1.705  3.9431  3.849    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 0.508 0.488 0.516 0.520 0.437
0.02 0.14251 6.60000 2.4789254665 2.5844678879    2.477  1.730  3.9559  3.877    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 0.445 0.466 0.482 0.485 0.436
0.02 0.14251 6.60000 2.4921207428 2.5848081112    2.490  1.753  3.9686  3.908    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 0.388 0.457 0.463 0.464 0.445
0.02 0.14251 6.60000 2.5068426132 2.5851826668    2.505  1.772  3.9816  3.943    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 0.340 0.464 0.461 0.460 0.467
0.02 0.14251 6.60000 2.5111596584 2.5852916241    2.509  1.777  3.9853  3.954    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 0.328 0.468 0.463 0.461 0.476
0.02 0.14251 6.60000 2.5209577084 2.5855374336    2.519  1.775  3.9905  3.978    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 0.333 0.495 0.487 0.485 0.509
0.02 0.14251 6.60000 2.5396647453 2.5860002041    2.538  1.757  3.9968  4.025    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 0.378 0.569 0.558 0.555 0.589
0.02 0.14251 6.60000 2.5474042892 2.5861895084    2.545  1.746  3.9984  4.044    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 0.406 0.605 0.593 0.590 0.626
0.02 0.14251 6.60000 2.5603742599 2.5865037441    2.558  1.717  3.9980  4.074    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 0.479 0.676 0.665 0.662 0.696
0.02 0.14251 6.60000 2.5756492615 2.5868692398    2.574  1.677  3.9952  4.104    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 0.577 0.761 0.752 0.750 0.778
0.02 0.14251 6.60000 2.5884082317 2.5871706009    2.587  1.646  3.9919  4.124    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 0.655 0.825 0.818 0.816 0.838
0.02 0.14251 6.60000 2.5970816612 2.5873734951    2.595  1.628  3.9897  4.135    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 0.700 0.860 0.854 0.853 0.870
0.02 0.14251 6.60000 2.6031827927 2.5875153542    2.601  1.617  3.9883  4.141    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 0.727 0.881 0.877 0.876 0.890
0.02 0.14251 6.60000 2.6079256535 2.5876250267    2.606  1.611  3.9876  4.145    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 0.743 0.893 0.889 0.888 0.901
0.02 0.14251 6.60000 2.6121404171 2.5877220631    2.610  1.609  3.9874  4.147    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 0.747 0.897 0.893 0.892 0.904
0.02 0.14251 6.60000 2.6187033653 2.5878727436    2.617  1.607  3.9871  4.149    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 0.753 0.901 0.898 0.897 0.908
0.02 0.14251 6.60000 2.6300930977 2.5881319046    2.628  1.603  3.9866  4.153    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 0.763 0.910 0.907 0.906 0.916
0.02 0.14251 6.60000 2.6373200417 2.5882949829    2.636  1.600  3.9863  4.156    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 0.770 0.915 0.912 0.911 0.921
0.02 0.14251 6.60000 2.6401805878 2.5883591175    2.638  1.600  3.9863  4.157    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 0.771 0.916 0.913 0.912 0.922
0.02 0.14251 6.60000 2.6410145760 2.5883779526    2.639  1.600  3.9863  4.157    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 0.771 0.916 0.914 0.913 0.922
0.02 0.14251 6.60000 2.6416623592 2.5883924961    2.640  1.600  3.9863  4.157    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 0.771 0.917 0.914 0.913 0.923
0.02 0.14251 6.60000 2.6423969269 2.5884089470    2.641  1.599  3.9863  4.158    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 0.771 0.917 0.914 0.913 0.923
0.02 0.14251 6.60000 2.6436388493 2.5884368420    2.642  1.599  3.9863  4.158    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 0.771 0.917 0.914 0.913 0.923
0.02 0.14251 6.60000 2.6453509331 2.5884749889    2.644  1.599  3.9864  4.158    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 0.771 0.917 0.914 0.913 0.923
0.02 0.14251 6.60000 2.6483178139 2.5885412693    2.647  1.599  3.9864  4.159    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 0.772 0.917 0.914 0.913 0.923
0.02 0.14251 6.60000 2.6787648201 2.5892107487    2.677  1.636  3.9943  4.159    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 0.680 0.860 0.853 0.850 0.875
0.02 0.14251 6.60000 2.6935648918 2.5895299911    2.692  1.654  3.9983  4.159    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 0.634 0.833 0.823 0.820 0.852
0.02 0.14251 6.60000 2.7060155869 2.5897955894    2.705  1.670  4.0016  4.159    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 0.596 0.810 0.798 0.795 0.833
0.02 0.14251 6.60000 2.7183477879 2.5900557041    2.717  1.686  4.0055  4.160    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 0.555 0.788 0.773 0.770 0.814
0.02 0.14251 6.60000 2.7217876911 2.5901277065    2.720  1.691  4.0067  4.161    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 0.543 0.781 0.766 0.763 0.809
0.02 0.14251 6.60000 2.7237806320 2.5901694298    2.722  1.693  4.0074  4.161    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 0.536 0.778 0.762 0.758 0.806
0.02 0.14251 6.60000 2.7373878956 2.5904519558    2.736  1.713  4.0125  4.164    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 0.487 0.753 0.735 0.730 0.786
0.02 0.14251 6.60000 2.7528114319 2.5907685757    2.751  1.736  4.0185  4.168    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 0.431 0.725 0.704 0.699 0.763
0.02 0.14251 6.60000 2.7660481930 2.5910367966    2.765  1.757  4.0247  4.174    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 0.378 0.702 0.679 0.673 0.746
0.02 0.14251 6.60000 2.7812342644 2.5913412571    2.780  1.782  4.0321  4.181    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 0.316 0.677 0.649 0.642 0.726
0.02 0.14251 6.60000 2.7976129055 2.5916650295    2.796  1.811  4.0414  4.191    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 0.242 0.648 0.617 0.609 0.704
0.02 0.14251 6.60000 2.8335716724 2.5923612118    2.832  1.876  4.0639  4.221    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 0.079 0.600 0.560 0.549 0.671
0.02 0.14251 6.60000 2.8766949177 2.5931694508    2.875  1.906  4.0810  4.266    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 0.004 0.614 0.568 0.556 0.695
